neutral_id,status,reason,molecular_weight_g_mol,cation_id,anion_id
libe-180907,rejected,missing_cation_match,102.089,,
libe-181632,rejected,missing_cation_match,102.089,,
libe-117515,rejected,not_closed_shell,69.039,,
libe-117516,rejected,not_closed_shell,69.039,,
libe-117522,rejected,not_closed_shell,69.039,,
libe-117847,rejected,not_closed_shell,69.039,,
libe-528662,rejected,not_closed_shell,69.039,,
libe-192320,rejected,disallowed_element,,,
libe-192749,rejected,disallowed_element,,,
libe-192927,rejected,disallowed_element,,,
libe-120742,rejected,not_closed_shell,97.04899999999999,,
libe-116003,rejected,not_closed_shell,1.008,,
libe-137140,rejected,not_closed_shell,,,
libe-137158,rejected,not_closed_shell,,,
libe-137192,rejected,not_closed_shell,,,
libe-137199,rejected,not_closed_shell,,,
libe-179915,rejected,not_closed_shell,,,
libe-180024,rejected,not_closed_shell,,,
libe-180068,rejected,not_closed_shell,,,
libe-180070,rejected,not_closed_shell,,,
libe-180095,rejected,not_closed_shell,,,
libe-180102,rejected,not_closed_shell,,,
libe-180119,rejected,not_closed_shell,,,
libe-180124,rejected,not_closed_shell,,,
libe-180190,rejected,not_closed_shell,,,
libe-180247,rejected,not_closed_shell,,,
libe-180265,rejected,not_closed_shell,,,
libe-180309,rejected,not_closed_shell,,,
libe-180489,rejected,not_closed_shell,,,
libe-121935,rejected,not_closed_shell,175.116,,
libe-121936,rejected,not_closed_shell,175.116,,
libe-121938,rejected,not_closed_shell,175.116,,
libe-121942,rejected,not_closed_shell,175.116,,
libe-121943,rejected,not_closed_shell,175.116,,
libe-121949,rejected,not_closed_shell,175.116,,
libe-121951,rejected,not_closed_shell,175.116,,
libe-126918,rejected,not_closed_shell,175.116,,
libe-127166,rejected,not_closed_shell,175.116,,
libe-127194,rejected,not_closed_shell,175.116,,
libe-127205,rejected,not_closed_shell,175.116,,
libe-127528,rejected,not_closed_shell,175.116,,
libe-127556,rejected,not_closed_shell,175.116,,
libe-127872,rejected,not_closed_shell,175.116,,
libe-141184,rejected,not_closed_shell,,,
libe-141193,rejected,not_closed_shell,,,
libe-141243,rejected,not_closed_shell,,,
libe-141297,rejected,not_closed_shell,,,
libe-141318,rejected,not_closed_shell,,,
libe-141387,rejected,not_closed_shell,,,
libe-435351,rejected,not_closed_shell,,,
libe-117875,rejected,disallowed_element,,,
libe-117903,rejected,disallowed_element,,,
libe-118758,rejected,disallowed_element,,,
libe-118778,rejected,disallowed_element,,,
libe-120441,rejected,disallowed_element,,,
libe-120446,rejected,disallowed_element,,,
libe-120451,rejected,disallowed_element,,,
libe-120850,rejected,disallowed_element,,,
libe-120856,rejected,disallowed_element,,,
libe-173668,rejected,disallowed_element,,,
libe-545579,rejected,disallowed_element,,,
libe-545610,rejected,disallowed_element,,,
libe-545640,rejected,disallowed_element,,,
libe-118070,rejected,disallowed_element,,,
libe-120103,rejected,not_closed_shell,,,
libe-120104,rejected,not_closed_shell,,,
libe-120105,rejected,not_closed_shell,,,
libe-120107,rejected,not_closed_shell,,,
libe-120111,rejected,not_closed_shell,,,
libe-186892,rejected,not_closed_shell,,,
libe-187162,rejected,not_closed_shell,,,
libe-511121,rejected,disallowed_element,,,
libe-516767,rejected,disallowed_element,,,
libe-524343,rejected,disallowed_element,,,
libe-528875,rejected,disallowed_element,,,
libe-522477,rejected,disallowed_element,,,
libe-642115,rejected,not_closed_shell,,,
libe-177248,rejected,disallowed_element,,,
libe-116902,rejected,not_closed_shell,67.067,,
libe-116903,rejected,not_closed_shell,67.067,,
libe-116909,rejected,not_closed_shell,67.067,,
libe-116910,rejected,not_closed_shell,67.067,,
libe-116911,rejected,not_closed_shell,67.067,,
libe-116912,rejected,not_closed_shell,67.067,,
libe-116916,rejected,not_closed_shell,67.067,,
libe-116917,rejected,not_closed_shell,67.067,,
libe-116922,rejected,not_closed_shell,67.067,,
libe-116924,rejected,not_closed_shell,67.067,,
libe-116925,rejected,not_closed_shell,67.067,,
libe-116928,rejected,not_closed_shell,67.067,,
libe-116931,rejected,not_closed_shell,67.067,,
libe-116934,rejected,not_closed_shell,67.067,,
libe-116937,rejected,not_closed_shell,67.067,,
libe-116941,rejected,not_closed_shell,67.067,,
libe-116944,rejected,not_closed_shell,67.067,,
libe-116954,rejected,not_closed_shell,67.067,,
libe-117002,rejected,not_closed_shell,67.067,,
libe-514966,rejected,not_closed_shell,,,
libe-516457,rejected,not_closed_shell,,,
libe-520889,rejected,not_closed_shell,,,
libe-524913,rejected,not_closed_shell,,,
libe-525019,rejected,not_closed_shell,,,
libe-525857,rejected,not_closed_shell,,,
libe-526965,rejected,not_closed_shell,,,
libe-526975,rejected,not_closed_shell,,,
libe-529666,rejected,not_closed_shell,,,
libe-534783,rejected,not_closed_shell,,,
libe-534857,rejected,not_closed_shell,,,
libe-539127,rejected,not_closed_shell,,,
libe-539582,rejected,not_closed_shell,,,
libe-542144,rejected,not_closed_shell,,,
libe-542525,rejected,not_closed_shell,,,
libe-631187,rejected,disallowed_element,,,
libe-631227,rejected,disallowed_element,,,
libe-631234,rejected,disallowed_element,,,
libe-631847,rejected,disallowed_element,,,
libe-637364,rejected,mass_out_of_range,52.032000000000004,,
libe-116214,rejected,mass_out_of_range,52.032000000000004,,
libe-224878,rejected,not_closed_shell,52.032000000000004,,
libe-642332,rejected,not_closed_shell,52.032000000000004,,
libe-545659,rejected,disallowed_element,,,
libe-140991,rejected,disallowed_element,,,
libe-141097,rejected,disallowed_element,,,
libe-141137,rejected,disallowed_element,,,
libe-141151,rejected,disallowed_element,,,
libe-141189,rejected,disallowed_element,,,
libe-141261,rejected,disallowed_element,,,
libe-141278,rejected,disallowed_element,,,
libe-141292,rejected,disallowed_element,,,
libe-141401,rejected,disallowed_element,,,
libe-141453,rejected,disallowed_element,,,
libe-141509,rejected,disallowed_element,,,
libe-141556,rejected,disallowed_element,,,
libe-141587,rejected,disallowed_element,,,
libe-424745,rejected,disallowed_element,,,
libe-429347,rejected,disallowed_element,,,
libe-116260,rejected,mass_out_of_range,54.048,,
libe-116266,rejected,mass_out_of_range,54.048,,
libe-116270,rejected,mass_out_of_range,54.048,,
libe-116277,rejected,mass_out_of_range,54.048,,
libe-116280,rejected,mass_out_of_range,54.048,,
libe-225021,rejected,not_closed_shell,54.048,,
libe-225024,rejected,not_closed_shell,54.048,,
libe-225027,rejected,not_closed_shell,54.048,,
libe-225046,rejected,not_closed_shell,54.048,,
libe-225073,rejected,not_closed_shell,54.048,,
libe-524430,rejected,disallowed_element,,,
libe-526999,rejected,disallowed_element,,,
libe-529123,rejected,disallowed_element,,,
libe-115763,rejected,disallowed_element,,,
libe-121529,rejected,not_closed_shell,,,
libe-631372,rejected,not_closed_shell,,,
libe-211345,rejected,not_closed_shell,,,
libe-121321,rejected,not_closed_shell,101.081,,
libe-121322,rejected,not_closed_shell,101.081,,
libe-121332,rejected,not_closed_shell,101.081,,
libe-121334,rejected,not_closed_shell,101.081,,
libe-121336,rejected,not_closed_shell,101.081,,
libe-121339,rejected,not_closed_shell,101.081,,
libe-522990,rejected,not_closed_shell,,,
libe-497516,rejected,disallowed_element,,,
libe-642069,rejected,not_closed_shell,,,
libe-135912,rejected,not_closed_shell,,,
libe-136260,rejected,not_closed_shell,,,
libe-136268,rejected,not_closed_shell,,,
libe-136897,rejected,not_closed_shell,,,
libe-136899,rejected,not_closed_shell,,,
libe-187865,rejected,not_closed_shell,,,
libe-187898,rejected,not_closed_shell,,,
libe-187938,rejected,not_closed_shell,,,
libe-187986,rejected,not_closed_shell,,,
libe-188000,rejected,not_closed_shell,,,
libe-207255,rejected,not_closed_shell,,,
libe-207327,rejected,not_closed_shell,,,
libe-207416,rejected,not_closed_shell,,,
libe-131983,rejected,not_closed_shell,115.064,,
libe-131985,rejected,not_closed_shell,115.064,,
libe-131987,rejected,not_closed_shell,115.064,,
libe-132004,rejected,not_closed_shell,115.064,,
libe-132014,rejected,not_closed_shell,115.064,,
libe-132028,rejected,not_closed_shell,115.064,,
libe-132044,rejected,not_closed_shell,115.064,,
libe-177387,rejected,not_closed_shell,115.064,,
libe-220690,rejected,not_closed_shell,115.064,,
libe-119583,rejected,not_closed_shell,,,
libe-119594,rejected,not_closed_shell,,,
libe-119604,rejected,not_closed_shell,,,
libe-119611,rejected,not_closed_shell,,,
libe-119625,rejected,not_closed_shell,,,
libe-119627,rejected,not_closed_shell,,,
libe-119635,rejected,not_closed_shell,,,
libe-119656,rejected,not_closed_shell,,,
libe-119661,rejected,not_closed_shell,,,
libe-119675,rejected,not_closed_shell,,,
libe-119676,rejected,not_closed_shell,,,
libe-119680,rejected,not_closed_shell,,,
libe-132326,rejected,not_closed_shell,,,
libe-120360,rejected,not_closed_shell,,,
libe-120392,rejected,not_closed_shell,,,
libe-120852,rejected,not_closed_shell,,,
libe-137085,rejected,not_closed_shell,,,
libe-176386,rejected,not_closed_shell,,,
libe-186874,rejected,not_closed_shell,,,
libe-186928,rejected,not_closed_shell,,,
libe-186935,rejected,not_closed_shell,,,
libe-187121,rejected,not_closed_shell,,,
libe-187155,rejected,not_closed_shell,,,
libe-187266,rejected,not_closed_shell,,,
libe-187415,rejected,not_closed_shell,,,
libe-187705,rejected,not_closed_shell,,,
libe-220174,rejected,not_closed_shell,,,
libe-117154,rejected,not_closed_shell,55.099999999999994,,
libe-116843,rejected,not_closed_shell,81.05,,
libe-116844,rejected,not_closed_shell,81.05,,
libe-116859,rejected,not_closed_shell,81.05,,
libe-137481,rejected,not_closed_shell,,,
libe-137537,rejected,not_closed_shell,,,
libe-138313,rejected,not_closed_shell,,,
libe-177332,rejected,not_closed_shell,,,
libe-177419,rejected,not_closed_shell,,,
libe-177457,rejected,not_closed_shell,,,
libe-177963,rejected,not_closed_shell,,,
libe-181962,rejected,not_closed_shell,,,
libe-222004,rejected,not_closed_shell,,,
libe-118692,rejected,disallowed_element,,,
libe-225442,rejected,not_closed_shell,,,
libe-118599,rejected,disallowed_element,,,
libe-182955,rejected,disallowed_element,,,
libe-225174,rejected,not_closed_shell,,,
libe-640613,rejected,not_closed_shell,,,
libe-502016,rejected,not_closed_shell,,,
libe-514649,rejected,disallowed_element,,,
libe-642086,rejected,not_closed_shell,,,
libe-132314,accepted,,146.14200000000002,libe-121464,libe-121461
libe-514454,rejected,not_closed_shell,,,
libe-520130,rejected,not_closed_shell,,,
libe-528286,rejected,not_closed_shell,,,
libe-536998,rejected,not_closed_shell,,,
libe-115760,rejected,mass_out_of_range,2.016,,
libe-121695,rejected,not_closed_shell,,,
libe-173708,rejected,not_closed_shell,,,
libe-173778,rejected,not_closed_shell,,,
libe-173823,rejected,not_closed_shell,,,
libe-545833,rejected,not_closed_shell,,,
libe-510569,rejected,not_closed_shell,,,
libe-510578,rejected,not_closed_shell,,,
libe-517082,rejected,not_closed_shell,,,
libe-525903,rejected,not_closed_shell,,,
libe-120970,rejected,not_closed_shell,103.097,,
libe-183242,rejected,not_closed_shell,103.097,,
libe-183282,rejected,not_closed_shell,103.097,,
libe-183289,rejected,not_closed_shell,103.097,,
libe-511230,rejected,disallowed_element,,,
libe-641524,rejected,not_closed_shell,,,
libe-121284,rejected,not_closed_shell,113.04799999999999,,
libe-116457,rejected,mass_out_of_range,56.06400000000001,,
libe-116462,rejected,mass_out_of_range,56.06400000000001,,
libe-116464,rejected,mass_out_of_range,56.06400000000001,,
libe-116465,rejected,mass_out_of_range,56.06400000000001,,
libe-116476,rejected,mass_out_of_range,56.06400000000001,,
libe-116480,rejected,mass_out_of_range,56.06400000000001,,
libe-116487,rejected,mass_out_of_range,56.06400000000001,,
libe-116488,rejected,mass_out_of_range,56.06400000000001,,
libe-116489,rejected,mass_out_of_range,56.06400000000001,,
libe-181538,rejected,mass_out_of_range,56.06400000000001,,
libe-516257,rejected,mass_out_of_range,56.06400000000001,,
libe-525047,rejected,mass_out_of_range,56.06400000000001,,
libe-527850,rejected,mass_out_of_range,56.06400000000001,,
libe-225230,rejected,not_closed_shell,56.06400000000001,,
libe-225251,rejected,not_closed_shell,56.06400000000001,,
libe-225252,rejected,not_closed_shell,56.06400000000001,,
libe-225260,rejected,not_closed_shell,56.06400000000001,,
libe-225275,rejected,not_closed_shell,56.06400000000001,,
libe-225278,rejected,not_closed_shell,56.06400000000001,,
libe-225283,rejected,not_closed_shell,56.06400000000001,,
libe-225289,rejected,not_closed_shell,56.06400000000001,,
libe-225355,rejected,not_closed_shell,56.06400000000001,,
libe-641163,rejected,not_closed_shell,56.06400000000001,,
libe-641169,rejected,not_closed_shell,56.06400000000001,,
libe-641180,rejected,not_closed_shell,56.06400000000001,,
libe-641232,rejected,not_closed_shell,56.06400000000001,,
libe-202494,accepted,,74.07900000000001,libe-202414,libe-202393
libe-528422,accepted,,74.07900000000001,libe-528426,libe-528420
libe-640413,rejected,not_closed_shell,74.07900000000001,,
libe-640416,rejected,not_closed_shell,74.07900000000001,,
libe-510549,rejected,not_closed_shell,,,
libe-520452,rejected,not_closed_shell,,,
libe-521058,rejected,not_closed_shell,,,
libe-118729,accepted,,74.03500000000001,libe-117553,libe-117555
libe-118732,rejected,missing_anion_match,74.035,libe-199403,
libe-226770,rejected,not_closed_shell,74.03500000000001,,
libe-226774,rejected,not_closed_shell,74.03500000000001,,
libe-516780,rejected,not_closed_shell,,,
libe-631886,rejected,not_closed_shell,,,
libe-631938,rejected,not_closed_shell,,,
libe-137830,rejected,not_closed_shell,,,
libe-138105,rejected,not_closed_shell,,,
libe-138108,rejected,not_closed_shell,,,
libe-138167,rejected,not_closed_shell,,,
libe-178060,rejected,not_closed_shell,,,
libe-138073,rejected,disallowed_element,,,
libe-177211,rejected,disallowed_element,,,
libe-177235,rejected,disallowed_element,,,
libe-220462,rejected,disallowed_element,,,
libe-220468,rejected,disallowed_element,,,
libe-121369,rejected,disallowed_element,,,
libe-136301,rejected,disallowed_element,,,
libe-136459,rejected,disallowed_element,,,
libe-137975,rejected,disallowed_element,,,
libe-173515,rejected,disallowed_element,,,
libe-637812,rejected,disallowed_element,,,
libe-175847,rejected,disallowed_element,,,
libe-176298,rejected,disallowed_element,,,
libe-211619,rejected,disallowed_element,,,
libe-211869,rejected,disallowed_element,,,
libe-642288,rejected,not_closed_shell,,,
libe-642305,rejected,not_closed_shell,,,
libe-642324,rejected,not_closed_shell,,,
libe-642343,rejected,not_closed_shell,,,
libe-642372,rejected,not_closed_shell,,,
libe-642542,rejected,not_closed_shell,,,
libe-511260,rejected,disallowed_element,,,
libe-516057,rejected,disallowed_element,,,
libe-525380,rejected,disallowed_element,,,
libe-526888,rejected,disallowed_element,,,
libe-529379,rejected,disallowed_element,,,
libe-502480,rejected,not_closed_shell,,,
libe-502498,rejected,not_closed_shell,,,
libe-636079,rejected,disallowed_element,,,
libe-641732,rejected,not_closed_shell,,,
libe-515358,rejected,disallowed_element,,,
libe-120840,accepted,,178.14000000000001,libe-121555,libe-121552
libe-522047,rejected,disallowed_element,,,
libe-497403,rejected,mass_out_of_range,48.059000000000005,,
libe-641723,rejected,not_closed_shell,48.059000000000005,,
libe-121663,rejected,disallowed_element,,,
libe-545807,rejected,not_closed_shell,,,
libe-135806,rejected,not_closed_shell,,,
libe-135808,rejected,not_closed_shell,,,
libe-185946,rejected,not_closed_shell,,,
libe-116753,rejected,mass_out_of_range,54.092,,
libe-116755,rejected,mass_out_of_range,54.092,,
libe-116767,rejected,mass_out_of_range,54.092,,
libe-225339,rejected,not_closed_shell,54.092,,
libe-225345,rejected,not_closed_shell,54.092,,
libe-225483,rejected,not_closed_shell,54.092,,
libe-502060,rejected,not_closed_shell,,,
libe-502083,rejected,not_closed_shell,,,
libe-502283,rejected,not_closed_shell,,,
libe-545652,rejected,disallowed_element,,,
libe-642034,rejected,not_closed_shell,,,
libe-121021,rejected,not_closed_shell,101.125,,
libe-174963,rejected,not_closed_shell,101.125,,
libe-174967,rejected,not_closed_shell,101.125,,
libe-524307,rejected,disallowed_element,,,
libe-643093,rejected,not_closed_shell,,,
libe-501486,rejected,disallowed_element,,,
libe-514408,rejected,not_closed_shell,,,
libe-514512,rejected,not_closed_shell,,,
libe-514968,rejected,not_closed_shell,,,
libe-516398,rejected,not_closed_shell,,,
libe-516875,rejected,not_closed_shell,,,
libe-518987,rejected,not_closed_shell,,,
libe-520135,rejected,not_closed_shell,,,
libe-520136,rejected,not_closed_shell,,,
libe-520891,rejected,not_closed_shell,,,
libe-523705,rejected,not_closed_shell,,,
libe-525043,rejected,not_closed_shell,,,
libe-528821,rejected,not_closed_shell,,,
libe-116227,rejected,mass_out_of_range,64.04299999999999,,
libe-225463,rejected,not_closed_shell,64.04299999999999,,
libe-121522,rejected,not_closed_shell,,,
libe-524411,rejected,not_closed_shell,,,
libe-514592,rejected,not_closed_shell,,,
libe-514918,rejected,not_closed_shell,,,
libe-526206,rejected,not_closed_shell,,,
libe-528799,rejected,not_closed_shell,,,
libe-502076,rejected,not_closed_shell,,,
libe-502390,rejected,not_closed_shell,,,
libe-525499,rejected,not_closed_shell,,,
libe-527146,rejected,not_closed_shell,,,
libe-528334,rejected,not_closed_shell,,,
libe-118563,rejected,disallowed_element,,,
libe-118571,rejected,disallowed_element,,,
libe-118574,rejected,disallowed_element,,,
libe-118577,rejected,disallowed_element,,,
libe-136889,rejected,disallowed_element,,,
libe-224926,rejected,not_closed_shell,,,
libe-224935,rejected,not_closed_shell,,,
libe-224950,rejected,not_closed_shell,,,
libe-225040,rejected,not_closed_shell,,,
libe-642518,rejected,not_closed_shell,,,
libe-141528,rejected,not_closed_shell,,,
libe-141544,rejected,not_closed_shell,,,
libe-141564,rejected,not_closed_shell,,,
libe-141641,rejected,not_closed_shell,,,
libe-141654,rejected,not_closed_shell,,,
libe-460479,rejected,not_closed_shell,,,
libe-636842,rejected,disallowed_element,,,
libe-119185,rejected,disallowed_element,,,
libe-636830,rejected,disallowed_element,,,
libe-121211,rejected,disallowed_element,,,
libe-641396,rejected,not_closed_shell,,,
libe-641485,rejected,not_closed_shell,,,
libe-516582,rejected,not_closed_shell,,,
libe-539168,rejected,not_closed_shell,,,
libe-526708,rejected,disallowed_element,,,
libe-641663,rejected,not_closed_shell,,,
libe-117852,rejected,disallowed_element,,,
libe-117861,rejected,disallowed_element,,,
libe-502737,rejected,not_closed_shell,,,
libe-503283,rejected,not_closed_shell,,,
libe-135813,rejected,disallowed_element,,,
libe-137474,rejected,disallowed_element,,,
libe-224817,rejected,not_closed_shell,,,
libe-224830,rejected,not_closed_shell,,,
libe-631219,rejected,disallowed_element,,,
libe-631267,rejected,disallowed_element,,,
libe-634033,rejected,disallowed_element,,,
libe-502168,rejected,not_closed_shell,,,
libe-502378,rejected,not_closed_shell,,,
libe-519033,rejected,not_closed_shell,,,
libe-529317,rejected,not_closed_shell,,,
libe-501973,rejected,not_closed_shell,,,
libe-501995,rejected,not_closed_shell,,,
libe-520826,rejected,disallowed_element,,,
libe-524960,rejected,disallowed_element,,,
libe-528717,rejected,disallowed_element,,,
libe-115893,rejected,missing_cation_match,96.041,,
libe-643168,rejected,not_closed_shell,96.041,,
libe-117906,rejected,disallowed_element,,,
libe-117912,rejected,disallowed_element,,,
libe-117926,rejected,disallowed_element,,,
libe-226301,rejected,not_closed_shell,,,
libe-226348,rejected,not_closed_shell,,,
libe-642410,rejected,not_closed_shell,,,
libe-120643,rejected,not_closed_shell,,,
libe-510472,rejected,disallowed_element,,,
libe-511241,rejected,disallowed_element,,,
libe-514451,rejected,disallowed_element,,,
libe-517206,rejected,disallowed_element,,,
libe-519049,rejected,disallowed_element,,,
libe-521689,rejected,disallowed_element,,,
libe-524782,rejected,disallowed_element,,,
libe-528910,rejected,disallowed_element,,,
libe-525420,rejected,not_closed_shell,,,
libe-525778,rejected,not_closed_shell,,,
libe-118645,rejected,not_closed_shell,,,
libe-115970,rejected,not_closed_shell,39.057,,
libe-115974,rejected,not_closed_shell,39.057,,
libe-115977,rejected,not_closed_shell,39.057,,
libe-132331,rejected,not_closed_shell,39.057,,
libe-518889,rejected,not_closed_shell,,,
libe-117418,rejected,disallowed_element,,,
libe-117424,rejected,disallowed_element,,,
libe-117430,rejected,disallowed_element,,,
libe-117431,rejected,disallowed_element,,,
libe-117432,rejected,disallowed_element,,,
libe-117435,rejected,disallowed_element,,,
libe-117439,rejected,disallowed_element,,,
libe-117440,rejected,disallowed_element,,,
libe-117450,rejected,disallowed_element,,,
libe-117477,rejected,disallowed_element,,,
libe-117517,rejected,not_closed_shell,73.027,,
libe-184787,rejected,not_closed_shell,73.027,,
libe-175038,accepted,,102.133,libe-175119,libe-175122
libe-120212,rejected,not_closed_shell,103.053,,
libe-120215,rejected,not_closed_shell,103.053,,
libe-120221,rejected,not_closed_shell,103.053,,
libe-120223,rejected,not_closed_shell,103.053,,
libe-132400,rejected,not_closed_shell,103.053,,
libe-120260,rejected,not_closed_shell,103.053,,
libe-118699,rejected,not_closed_shell,,,
libe-118711,rejected,not_closed_shell,,,
libe-137814,rejected,not_closed_shell,,,
libe-514558,rejected,not_closed_shell,,,
libe-514643,rejected,not_closed_shell,,,
libe-519030,rejected,not_closed_shell,,,
libe-519695,rejected,not_closed_shell,,,
libe-524461,rejected,not_closed_shell,,,
libe-524592,rejected,not_closed_shell,,,
libe-529044,rejected,not_closed_shell,,,
libe-510615,rejected,not_closed_shell,,,
libe-511211,rejected,not_closed_shell,,,
libe-463380,rejected,disallowed_element,,,
libe-116494,rejected,mass_out_of_range,52.07599999999999,,
libe-116497,rejected,mass_out_of_range,52.07599999999999,,
libe-116498,rejected,mass_out_of_range,52.07599999999999,,
libe-116500,rejected,mass_out_of_range,52.07599999999999,,
libe-116508,rejected,mass_out_of_range,52.07599999999999,,
libe-116515,rejected,mass_out_of_range,52.07599999999999,,
libe-225097,rejected,not_closed_shell,52.07599999999999,,
libe-225106,rejected,not_closed_shell,52.07599999999999,,
libe-225111,rejected,not_closed_shell,52.07599999999999,,
libe-225128,rejected,not_closed_shell,52.07599999999999,,
libe-225136,rejected,not_closed_shell,52.07599999999999,,
libe-225184,rejected,not_closed_shell,52.07599999999999,,
libe-225228,rejected,not_closed_shell,52.07599999999999,,
libe-406512,rejected,not_closed_shell,,,
libe-407863,rejected,not_closed_shell,,,
libe-118428,rejected,disallowed_element,,,
libe-118436,rejected,disallowed_element,,,
libe-118437,rejected,disallowed_element,,,
libe-118440,rejected,disallowed_element,,,
libe-118443,rejected,disallowed_element,,,
libe-118444,rejected,disallowed_element,,,
libe-118448,rejected,disallowed_element,,,
libe-118454,rejected,disallowed_element,,,
libe-119327,rejected,disallowed_element,,,
libe-119329,rejected,disallowed_element,,,
libe-639792,rejected,not_closed_shell,,,
libe-639804,rejected,not_closed_shell,,,
libe-639812,rejected,not_closed_shell,,,
libe-639835,rejected,not_closed_shell,,,
libe-639846,rejected,not_closed_shell,,,
libe-639873,rejected,not_closed_shell,,,
libe-639948,rejected,not_closed_shell,,,
libe-639988,rejected,not_closed_shell,,,
libe-640091,rejected,not_closed_shell,,,
libe-640436,rejected,not_closed_shell,,,
libe-510540,rejected,not_closed_shell,,,
libe-511147,rejected,not_closed_shell,,,
libe-520870,rejected,not_closed_shell,,,
libe-639188,rejected,disallowed_element,,,
libe-524577,rejected,disallowed_element,,,
libe-641938,rejected,not_closed_shell,,,
libe-641964,rejected,not_closed_shell,,,
libe-115844,rejected,missing_cation_match,86.046,,
libe-115845,accepted,,86.04599999999999,libe-117868,libe-120784
libe-118746,accepted,,86.046,libe-117589,libe-120153
libe-118749,accepted,,86.046,libe-117580,libe-120165
libe-118751,accepted,,86.046,libe-117579,libe-120162
libe-118753,accepted,,86.046,libe-117572,libe-120158
libe-635418,accepted,,86.046,libe-117573,libe-120169
libe-175947,rejected,missing_cation_match,86.046,,
libe-175950,rejected,missing_cation_match,86.046,,
libe-175976,rejected,missing_cation_match,86.046,,
libe-176143,rejected,missing_cation_match,86.046,,
libe-176177,rejected,missing_cation_match,86.046,,
libe-641280,rejected,not_closed_shell,86.046,,
libe-641294,rejected,not_closed_shell,86.046,,
libe-641301,rejected,not_closed_shell,86.046,,
libe-641302,rejected,not_closed_shell,86.046,,
libe-641313,rejected,not_closed_shell,86.046,,
libe-641323,rejected,not_closed_shell,86.046,,
libe-641337,rejected,not_closed_shell,86.046,,
libe-641341,rejected,not_closed_shell,86.04599999999999,,
libe-641395,rejected,not_closed_shell,86.046,,
libe-641423,rejected,not_closed_shell,86.046,,
libe-641443,rejected,not_closed_shell,86.046,,
libe-641574,rejected,not_closed_shell,86.046,,
libe-511310,rejected,not_closed_shell,,,
libe-511322,rejected,not_closed_shell,,,
libe-511326,rejected,not_closed_shell,,,
libe-511371,rejected,not_closed_shell,,,
libe-514473,rejected,not_closed_shell,,,
libe-516167,rejected,not_closed_shell,,,
libe-516425,rejected,not_closed_shell,,,
libe-516625,rejected,not_closed_shell,,,
libe-517237,rejected,not_closed_shell,,,
libe-517324,rejected,not_closed_shell,,,
libe-519085,rejected,not_closed_shell,,,
libe-519534,rejected,not_closed_shell,,,
libe-520574,rejected,not_closed_shell,,,
libe-520699,rejected,not_closed_shell,,,
libe-523064,rejected,not_closed_shell,,,
libe-523831,rejected,not_closed_shell,,,
libe-525640,rejected,not_closed_shell,,,
libe-525727,rejected,not_closed_shell,,,
libe-525789,rejected,not_closed_shell,,,
libe-526226,rejected,not_closed_shell,,,
libe-527893,rejected,not_closed_shell,,,
libe-527915,rejected,not_closed_shell,,,
libe-528028,rejected,not_closed_shell,,,
libe-528227,rejected,not_closed_shell,,,
libe-528429,rejected,not_closed_shell,,,
libe-528544,rejected,not_closed_shell,,,
libe-528588,rejected,not_closed_shell,,,
libe-529391,rejected,not_closed_shell,,,
libe-529517,rejected,not_closed_shell,,,
libe-534711,rejected,not_closed_shell,,,
libe-534986,rejected,not_closed_shell,,,
libe-539371,rejected,not_closed_shell,,,
libe-539554,rejected,not_closed_shell,,,
libe-542503,rejected,not_closed_shell,,,
libe-121915,rejected,not_closed_shell,,,
libe-121916,rejected,not_closed_shell,,,
libe-121937,rejected,not_closed_shell,,,
libe-121939,rejected,not_closed_shell,,,
libe-121940,rejected,not_closed_shell,,,
libe-631286,rejected,not_closed_shell,,,
libe-631335,rejected,not_closed_shell,,,
libe-631359,rejected,not_closed_shell,,,
libe-631406,rejected,not_closed_shell,,,
libe-631990,rejected,not_closed_shell,,,
libe-631991,rejected,not_closed_shell,,,
libe-632010,rejected,not_closed_shell,,,
libe-632265,rejected,not_closed_shell,,,
libe-632355,rejected,not_closed_shell,,,
libe-632379,rejected,not_closed_shell,,,
libe-141099,rejected,disallowed_element,,,
libe-141231,rejected,disallowed_element,,,
libe-136065,rejected,disallowed_element,,,
libe-204852,rejected,disallowed_element,,,
libe-204864,rejected,disallowed_element,,,
libe-224992,rejected,not_closed_shell,,,
libe-640500,rejected,not_closed_shell,,,
libe-640578,rejected,not_closed_shell,,,
libe-514982,rejected,disallowed_element,,,
libe-520575,rejected,disallowed_element,,,
libe-115761,rejected,disallowed_element,,,
libe-224551,rejected,not_closed_shell,,,
libe-117576,rejected,not_closed_shell,71.055,,
libe-117587,rejected,not_closed_shell,71.055,,
libe-117588,rejected,not_closed_shell,71.055,,
libe-117591,rejected,not_closed_shell,71.055,,
libe-117592,rejected,not_closed_shell,71.055,,
libe-117598,rejected,not_closed_shell,71.055,,
libe-117601,rejected,not_closed_shell,71.055,,
libe-117606,rejected,not_closed_shell,71.055,,
libe-117855,rejected,not_closed_shell,71.055,,
libe-183924,rejected,not_closed_shell,71.055,,
libe-183985,rejected,not_closed_shell,71.055,,
libe-184241,rejected,not_closed_shell,71.055,,
libe-184326,rejected,not_closed_shell,71.055,,
libe-185246,rejected,not_closed_shell,71.055,,
libe-516246,rejected,not_closed_shell,71.055,,
libe-517183,rejected,not_closed_shell,71.055,,
